DV0,DV1,DV2,DV3,DV4,DV5,DV6,DV7,DV8,DV9,DV10,DV11,DV12,DV13,DV14,DV15,DV16,DV17,DV18,DV19,DV20,DV21,DV22,DV23,DV24,DV25,DV26,DV27,DV28,DV29,DV30,DV31,DV32,DV33,DV34,DV35,DV36,DV37,DV38,DV39,FF_VI,Mass,FF_CP,HV_CP,AI,tip_chord,af_tc1,af_tc2,af1_cm1,af1_cm2,af1_cm3,af1_cm4,af1_cm5,af1_cm6,af2_cm1,af2_cm2,af2_cm3,af2_cm4,af2_cm5,af2_cm6,Mode0,Mode1,Mode2,Mode3,Mode4,Mode5,xi_22(c),xi_40(c),xi_60(c),xi_80(c),xi_100(c)
0.319100726,0.938902457,0.652111472,0.773227498,0.656066736,0.057942686,0.150165171,0.503151075,0.558824723,0.463187251,0.756672824,0.425568486,0.438459521,0.007637553,0.032103393,0.539304603,0.693212839,0.123700222,0.908683334,0.481413185,0.540078672,0.095944023,0.932095079,0.008719293,0.695888534,0.454865878,0.877277189,0.226823658,0.200219953,0.490852294,0.932604098,0.177841569,0.346832579,0.033530009,0.007414537,0.96177237,0.33633627,0.700202577,0.395246279,0.13145222,0.025913778,3.1955,0.00033725,0.00037528,0.030550736,0.093924956,0.112454998,0.198413328,-0.083859225,-0.095916711,-0.097853481,-0.100997414,-0.108707214,-0.11726668,-0.014712891,-0.023684586,-0.021135407,-0.017906602,-0.020448112,-0.027705567,0.6635,1.0987,2.8962,3.1104,4.6046,5.6055,0.26186,0.26158,0.24856,0.24114,0.2406
0.596436743,0.346139885,0.707950953,0.010648717,0.558023046,0.138890617,0.409087069,0.619946844,0.140192846,0.542863741,0.469504424,0.437834362,0.453356473,0.273281881,0.822154523,0.304496201,0.245712266,0.686610421,0.964736299,0.487897636,0.850487381,0.440729482,0.737913146,0.592956517,0.895511712,0.878955349,0.507631085,0.192955429,0.058510965,0.326587604,0.814983735,0.221869949,0.860540703,0.566235656,0.179761226,0.346684809,0.359064858,0.705442348,0.477333342,0.524643196,0.025877772,3.425,0.00029308,0.00032413,0.025412118,0.102380939,0.165071698,0.080787042,-0.019720414,-0.020082138,-0.018020361,-0.015383399,-0.013291769,-0.013242004,-0.06631348,-0.07337223,-0.074963409,-0.077719168,-0.084930885,-0.092948346,0.7672,1.1244,2.7987,3.306,4.8526,5.0762,0.2518,0.25124,0.25254,0.24718,0.24878
0.746515001,0.984896223,0.149598631,0.899372641,0.785080889,0.719953257,0.127797147,0.836248132,0.48202545,0.154913285,0.248533164,0.477017709,0.628515655,0.686375999,0.018937043,0.113073043,0.814658291,0.862341955,0.327695611,0.884726443,0.063278088,0.328980533,0.843676455,0.399108039,0.80734269,0.577583839,0.179143121,0.725009847,0.943565944,0.420671497,0.066598429,0.607286781,0.318682468,0.190642329,0.616084483,0.935636387,0.987567424,0.81935909,0.88199821,0.07429017,0.025343295,2.9424,0.00052209,0.00051556,0.024449657,0.086872703,0.123804197,0.21553083,-0.093168018,-0.092290803,-0.094413472,-0.09728939,-0.102647706,-0.107256002,-0.074805392,-0.079842107,-0.076221337,-0.071267225,-0.061738862,-0.059222174,0.7012,1.1171,2.8774,3.0801,4.5572,5.0827,0.25606,0.25606,0.2518,0.24732,0.246
0.262722702,0.495835768,0.81218767,0.758177996,0.241669891,0.924974054,0.864589554,0.479370996,0.281580435,0.007816368,0.103782477,0.616075793,0.801582739,0.607085165,0.248733348,0.586898032,0.404355862,0.55524604,0.671229809,0.75056437,0.629478989,0.993877613,0.934206271,0.191155141,0.313103693,0.825244995,0.548023072,0.902747961,0.726929616,0.305331804,0.317573845,0.287266308,0.67089557,0.805629493,0.576680315,0.245175678,0.046841332,0.277562443,0.054789289,0.305528522,0.025300692,3.6263,0.00066272,0.00049478,0.028628563,0.102803363,0.143922942,0.139560752,-0.111964719,-0.122995733,-0.125068942,-0.126895842,-0.134921168,-0.146496333,-0.057502735,-0.057933239,-0.058072563,-0.058924161,-0.064702042,-0.068781587,0.7288,1.1149,2.7265,3.3563,4.8397,5.0456,0.25494,0.25286,0.25284,0.24906,0.24916
0.687482161,0.247437232,0.563994293,0.275570411,0.668942586,0.336427877,0.67702032,0.592890703,0.261273397,0.442374644,0.594994094,0.902638814,0.759216415,0.768956819,0.673909182,0.352964537,0.284123186,0.915031206,0.515917506,0.60360245,0.807536964,0.134833038,0.777056744,0.395481557,0.153434527,0.668194902,0.532292889,0.220551936,0.933458146,0.779198981,0.699845462,0.033896297,0.825962984,0.445174779,0.637225588,0.591733467,0.382238739,0.443795131,0.778336524,0.279900075,0.024633101,3.1168,0.00027834,0.00033317,0.024040903,0.092893504,0.144320411,0.104928856,-0.046176316,-0.046538778,-0.046980932,-0.048165433,-0.050358791,-0.053761521,-0.046005662,-0.041229484,-0.041402305,-0.042153874,-0.044956305,-0.048539708,0.7376,1.1229,2.8649,3.2166,4.8191,5.1757,0.25724,0.25382,0.25428,0.24742,0.24868
0.186206733,0.671199631,0.263701161,0.104248782,0.470291299,0.59659783,0.922244917,0.58764256,0.605840542,0.005568869,0.126558774,0.911315796,0.531318805,0.221947092,0.53276234,0.906688031,0.177279628,0.129823458,0.80030528,0.957029727,0.886865139,0.882000065,0.028909046,0.57825084,0.539558438,0.938675208,0.198138959,0.685167053,0.235749152,0.8010063,0.91145655,0.393963155,0.042291075,0.185982089,0.777208202,0.54242298,0.623623296,0.809823731,0.650804916,0.055841249,0.024136283,3.227,0.00044206,0.00041258,0.023406133,0.089009718,0.105694502,0.107426785,-0.032210298,-0.030122288,-0.03052073,-0.031824462,-0.035592212,-0.038801968,-0.042932314,-0.04580708,-0.045265955,-0.043083977,-0.056313818,-0.066929758,0.7501,1.1158,2.7157,3.7559,4.3386,4.6996,0.24822,0.24854,0.24776,0.2508,0.25056
0.949076577,0.641423277,0.763202994,0.818478686,0.913014652,0.050914119,0.408902326,0.515172553,0.196917805,0.690538124,0.852838277,0.697690925,0.177760446,0.44758405,0.485009405,0.987602023,0.369007309,0.793656173,0.008460354,0.564627433,0.282393565,0.279108611,0.835737515,0.724668221,0.049122828,0.840466528,0.656074438,0.149661738,0.97395488,0.747046796,0.647993023,0.245594371,0.87484984,0.802514826,0.528471146,0.875054264,0.798712512,0.658803123,0.618282043,0.329680972,0.024048972,3.2738,0.00028985,0.00033509,0.029722924,0.095979449,0.165976655,0.120377659,-0.063161707,-0.065485848,-0.064647188,-0.063987017,-0.066331401,-0.065639973,-0.049201108,-0.046702383,-0.04772606,-0.048221882,-0.050204752,-0.053929401,0.5983,1.1,2.8761,2.9844,4.8958,5.2452,0.25114,0.2576,0.25816,0.243,0.24506
0.873703866,0.342551445,0.142357892,0.727198951,0.325810068,0.812968046,0.662164634,0.149004832,0.083748213,0.252655277,0.681749106,0.624535932,0.111827706,0.581613588,0.808943691,0.153159728,0.338555839,0.24823186,0.530725129,0.612762806,0.850673816,0.081769626,0.491159639,0.58107084,0.091806469,0.497443413,0.389325386,0.983351778,0.310694144,0.101905685,0.238359558,0.365215548,0.702172549,0.579271206,0.243527081,0.980402737,0.443964098,0.655969946,0.463897698,0.297193545,0.024032937,3.516,0.00028359,0.0003529,0.028895112,0.09712277,0.175830577,0.085562966,-0.10357071,-0.117296357,-0.118078183,-0.117277777,-0.1180078,-0.124927141,-0.026101515,-0.024201409,-0.024451445,-0.024071404,-0.025461608,-0.029478716,0.6842,1.1065,2.7184,3.1344,4.7829,4.9852,0.25272,0.24992,0.24996,0.24338,0.24616
0.251108738,0.604175179,0.714710603,0.264552264,0.530220561,0.472250777,0.322869362,0.752869996,0.44799805,0.192547495,0.725402887,0.468938847,0.677494025,0.35579933,0.649894315,0.528466759,0.321570923,0.491271403,0.081130825,0.254336604,0.940843946,0.107588135,0.083752275,0.245119684,0.941475632,0.636117753,0.656608318,0.704040399,0.894648848,0.031806287,0.588538816,0.159967526,0.131101089,0.238603887,0.448670196,0.440398181,0.071458404,0.542275632,0.185924488,0.44083838,0.023579435,2.6881,0.00027224,0.00033593,0.020109998,0.10432113,0.120406133,0.102313539,-0.058546864,-0.058868922,-0.060077943,-0.06193935,-0.06458703,-0.069338267,-0.015710624,-0.014578568,-0.014536242,-0.014279593,-0.015848443,-0.01862149,0.6849,1.1151,2.744,3.6816,4.4961,4.8824,0.24952,0.24952,0.25754,0.24824,0.24884
0.574806109,0.425220386,0.975291517,0.033351798,0.594545103,0.521132456,0.961890731,0.108065622,0.18510029,0.824112733,0.933536564,0.330879626,0.644931528,0.652941558,0.521973362,0.772362435,0.798945917,0.907558399,0.365263629,0.9616756,0.00135374,0.637985129,0.947593738,0.777547393,0.64964568,0.333813083,0.453977997,0.255674045,0.232814374,0.114195934,0.900022746,0.145438872,0.64485262,0.262219094,0.465840785,0.545698423,0.663909517,0.118962683,0.133282396,0.33451922,0.022663107,3.2975,0.00028558,0.00035225,0.025174422,0.102428661,0.151489567,0.119494158,-0.000528799,-0.006151864,-0.004729149,-0.002360361,-0.004258134,-0.01042438,-0.037432784,-0.035432501,-0.036243364,-0.036366691,-0.03830785,-0.039039095,0.7266,1.1197,2.7783,3.471,4.7385,4.9562,0.25182,0.2513,0.25126,0.24694,0.24806
0.71671166,0.110569866,0.90039789,0.833282682,0.596584986,0.175374647,0.684043265,0.124240297,0.446111866,0.35659041,0.657388025,0.9573336,0.965259235,0.582857342,0.457325239,0.931136069,0.88041373,0.481876968,0.009276931,0.815357231,0.391309919,0.486055731,0.900139996,0.300366906,0.639641597,0.38584925,0.962380952,0.269846341,0.526170709,0.782773477,0.235694637,0.110346479,0.80368043,0.006654478,0.538054833,0.546225736,0.614013179,0.425393765,0.888034319,0.183219919,0.022645382,2.5717,0.00030167,0.00034426,0.019150972,0.089377063,0.118381039,0.125759219,-0.084030183,-0.096500274,-0.09745894,-0.099838699,-0.10973563,-0.119785363,-0.033732198,-0.028683917,-0.028066277,-0.027509811,-0.030885314,-0.034042226,0.6779,1.1151,2.6761,3.6503,4.1918,4.9246,0.25678,0.25676,0.24848,0.25026,0.25018
0.860020002,0.791011742,0.767918379,0.905717965,0.918443958,0.585097101,0.320704848,0.924796023,0.374803955,0.01403611,0.483181618,0.662401724,0.928855206,0.43975642,0.727798816,0.643782909,0.811472051,0.740997047,0.309353021,0.317703458,0.09167341,0.884958399,0.610373449,0.787986999,0.710091967,0.856427367,0.059844672,0.566544414,0.260917821,0.224420015,0.727813951,0.515483475,0.094656876,0.8247355,0.626652122,0.200436235,0.424646895,0.738133758,0.176226553,0.73466293,0.022542211,3.4249,0.00031023,0.00033861,0.025862777,0.111545847,0.143350226,0.091269871,-0.070273299,-0.063195011,-0.064279144,-0.066279309,-0.06819646,-0.067750495,-0.007330127,-0.003535871,-0.003140903,-0.002297575,-0.005109218,-0.006933185,0.7003,1.1184,2.7049,3.3057,4.6301,4.84,0.24424,0.24324,0.25234,0.25078,0.25112
0.639184875,0.706437464,0.227935552,0.303747578,0.401217461,0.245395289,0.175840974,0.087908856,0.396458594,0.315770028,0.70247203,0.168939153,0.143924959,0.53045153,0.178611056,0.279725404,0.865160496,0.294586145,0.947484611,0.605592565,0.562746654,0.901561379,0.794582645,0.360598273,0.115013584,0.766135301,0.809416991,0.014586279,0.825333122,0.600227678,0.900302617,0.131747662,0.921418912,0.182364109,0.073364891,0.59544861,0.156153042,0.658735946,0.752307058,0.655569816,0.022384783,3.1745,0.00030041,0.00035395,0.027093847,0.101870822,0.119505539,0.157942314,-0.04777308,-0.060904435,-0.061326163,-0.060870294,-0.065573894,-0.075294007,-0.057110996,-0.059954013,-0.059724534,-0.05975468,-0.061167426,-0.063154205,0.7122,1.1114,2.8549,3.1313,4.8293,5.3237,0.25134,0.25832,0.25904,0.24398,0.24428
0.638043473,0.756276876,0.652617015,0.301245872,0.713538526,0.518817865,0.807666402,0.858103731,0.3433343,0.496032077,0.718385644,0.982093279,0.136226236,0.190191174,0.204323011,0.798515098,0.472610691,0.620140109,0.031644706,0.721577336,0.255282128,0.703226682,0.342036048,0.131608423,0.113247151,0.887789233,0.46785508,0.290484005,0.527598398,0.43507148,0.280714854,0.031305795,0.996600997,0.888796424,0.807781885,0.231957001,0.06206306,0.13809291,0.350472658,0.903922199,0.022198352,3.1808,0.00033742,0.00036037,0.02830843,0.112949463,0.138789664,0.154698197,-0.047501375,-0.041003273,-0.041600478,-0.043735569,-0.044994273,-0.046620257,-0.036234705,-0.035102887,-0.034317205,-0.028512466,-0.028784245,-0.032084592,0.6086,1.1,2.8526,3.0698,4.6996,5.2113,0.25202,0.25456,0.25468,0.25004,0.24984
0.061960983,0.373692623,0.184270569,0.601520236,0.735649189,0.966068781,0.988187481,0.616417829,0.048062257,0.5122129,0.712884404,0.92604111,0.369414792,0.990030092,0.424033075,0.496916663,0.874598438,0.468874243,0.723980098,0.707159159,0.920266184,0.6555946,0.000816307,0.255867107,0.428150162,0.682125217,0.738634448,0.381451197,0.310707764,0.031195222,0.928045925,0.533924257,0.165975746,0.084075747,0.087290494,0.283823956,0.042061561,0.970106235,0.360127967,0.106843684,0.022166724,3.4634,0.00031449,0.00034198,0.026215885,0.093751138,0.205562489,0.138284754,-0.046275729,-0.038557125,-0.038113723,-0.037138491,-0.038038145,-0.041756576,-0.055106473,-0.04409842,-0.044581524,-0.046269826,-0.047209262,-0.047462389,0.7603,1.1193,2.7638,3.3526,4.8607,5.1547,0.25002,0.25468,0.2548,0.25114,0.25082
0.598004433,0.346423036,0.035554199,0.006560557,0.084457464,0.089378159,0.559644869,0.224615283,0.092560144,0.127363455,0.410424319,0.09366848,0.050119762,0.991426989,0.748752211,0.495084129,0.356442581,0.131087286,0.537682551,0.617162732,0.85055392,0.166314998,0.83349033,0.082217262,0.90059485,0.768762009,0.400586636,0.7447135,0.904598059,0.34530854,0.053416562,0.690570244,0.61961526,0.565869201,0.731972852,0.980366235,0.359250336,0.652110212,0.475648724,0.523064996,0.022016439,2.9414,0.00036523,0.00037222,0.024876272,0.102365896,0.1639721,0.093711548,-0.052551956,-0.065902905,-0.062955777,-0.059178562,-0.057808445,-0.059433844,-0.057525927,-0.05761201,-0.059305705,-0.06233595,-0.064638711,-0.067381273,0.6911,1.1048,2.7679,3.0037,4.9911,5.1982,0.26126,0.26198,0.2543,0.24848,0.24972
0.85795309,0.298040428,0.892024537,0.923731374,0.801413052,0.823064338,0.762606227,0.646739757,0.30823553,0.395163409,0.741179222,0.409663111,0.108221308,0.2301827,0.474776754,0.729487221,0.902901769,0.538582221,0.635389475,0.354135191,0.39187616,0.062154783,0.30088702,0.854635054,0.520973195,0.522887012,0.048586335,0.839312351,0.145649613,0.004293762,0.843754076,0.381994169,0.988032676,0.517932221,0.999755202,0.922110191,0.123006409,0.948238104,0.945118442,0.39852141,0.021917615,3.4936,0.00027891,0.00032468,0.029024951,0.093715007,0.14600396,0.119542472,-0.084129664,-0.083938397,-0.085219766,-0.088152387,-0.093256338,-0.097205296,-0.040017562,-0.043593902,-0.044286713,-0.044377882,-0.046486883,-0.051354497,0.6779,1.1111,2.7894,3.1423,4.7981,5.206,0.24642,0.24546,0.251,0.25154,0.25142
0.488064768,0.293132101,0.190920734,0.646793745,0.485615997,0.11078485,0.005179669,0.782171309,0.374000369,0.247602862,0.794860531,0.688952948,0.468186757,0.895979078,0.418148495,0.638671104,0.357879376,0.970441176,0.094770443,0.650254994,0.815893426,0.129848749,0.259764771,0.077170156,0.352132226,0.267206661,0.41817332,0.979458887,0.611432788,0.202211266,0.282416325,0.247656581,0.184180375,0.511177259,0.304033999,0.994410396,0.032192562,0.597335746,0.363182855,0.50880711,0.021908218,3.4409,0.00028821,0.00034208,0.030891479,0.103527441,0.132924289,0.1314326,-0.113681702,-0.122006301,-0.124248089,-0.128178032,-0.134478989,-0.143467281,-0.028166606,-0.018799808,-0.018513659,-0.01865399,-0.017326787,-0.01686091,0.622,1.1046,2.8599,3.2831,4.4898,5.1146,0.25496,0.24878,0.24864,0.2417,0.24258
0.813823536,0.115367529,0.682959703,0.083181256,0.345026434,0.525662885,0.427476542,0.137774511,0.191398104,0.087881995,0.123617675,0.504892042,0.016785942,0.19502302,0.686491265,0.426790295,0.812877548,0.436336124,0.47136599,0.860271188,0.118770602,0.612356177,0.538816582,0.242437441,0.011659025,0.339219115,0.661849637,0.76990117,0.754050487,0.601028594,0.49962129,0.255603099,0.096637007,0.556286907,0.755424993,0.168293359,0.315155218,0.016853014,0.761440853,0.683429357,0.021805961,3.0509,0.0005246,0.000476,0.021810276,0.102385595,0.146640381,0.09100799,-0.033373025,-0.043750779,-0.042987827,-0.03988805,-0.040327927,-0.047691593,-0.065654053,-0.078437964,-0.079942753,-0.077813345,-0.081917638,-0.094418746,0.7571,1.1252,2.6725,3.4523,4.5661,4.8796,0.25332,0.24778,0.24756,0.25138,0.25142
0.434714399,0.952900589,0.205296494,0.573515041,0.831997653,0.077461272,0.818176774,0.215953528,0.232337221,0.05814914,0.23483896,0.728373881,0.047428678,0.954586458,0.015646345,0.550346621,0.404301101,0.683655627,0.886171761,0.859988087,0.60383162,0.434098053,0.729264023,0.081397372,0.670802359,0.825184749,0.924329376,0.82708954,0.172396966,0.960088555,0.202089663,0.073760817,0.416293264,0.026883658,0.083375418,0.999769087,0.893875557,0.519906655,0.424211654,0.532419954,0.021518409,3.9776,0.0006028,0.00056441,0.034476146,0.103268958,0.150640895,0.230444184,-0.032211495,-0.036607935,-0.03563998,-0.035061453,-0.038885644,-0.042883463,-0.084421953,-0.083385791,-0.07995137,-0.075158419,-0.066449075,-0.064085931,0.6869,1.1071,2.7252,3.0054,4.4656,5.0643,0.2587,0.2593,0.24352,0.2402,0.24002
0.637710379,0.512962384,0.821587806,0.4131067,0.53068618,0.22930024,0.612492486,0.656418495,0.133252336,0.01870078,0.240680145,0.296469738,0.400273539,0.155345808,0.519660325,0.876746966,0.19397134,0.64456622,0.358437327,0.732177044,0.966941259,0.908955729,0.802194863,0.024495564,0.447001597,0.651177302,0.064493537,0.616501479,0.099495862,0.957417339,0.41741157,0.100480639,0.375272956,0.461433245,0.839105152,0.505922801,0.374623893,0.396936158,0.199647724,0.101420919,0.02108411,3.6339,0.0004409,0.00038693,0.026360838,0.095666134,0.166912016,0.106816535,-0.082780378,-0.087365479,-0.088128133,-0.089762864,-0.092896196,-0.095374377,-0.027108887,-0.036706355,-0.036905505,-0.034836521,-0.036890763,-0.047005164,0.7193,1.1196,2.5448,3.3,4.6354,4.8357,0.25628,0.24276,0.24276,0.2485,0.24944
0.813823536,0.115367529,0.682959703,0.083181256,0.345026434,0.525662885,0.427476542,0.10875661,0.191398104,0.087881995,0.123617675,0.504892042,0.016785942,0.19502302,0.686491265,0.426790295,0.812877548,0.436336124,0.47136599,0.860271188,0.118770602,0.612356177,0.538816582,0.242437441,0.011659025,0.339219115,0.661849637,0.76990117,0.754050487,0.601028594,0.49962129,0.255603099,0.096637007,0.556286907,0.755424993,0.168293359,0.315155218,0.016853014,0.761440853,0.683429357,0.02105612,3.0504,0.00052454,0.00047544,0.02180478,0.102385595,0.146559096,0.09100799,-0.03150268,-0.042349835,-0.041571216,-0.038399096,-0.038927809,-0.046613864,-0.065654053,-0.078437964,-0.079942753,-0.077813345,-0.081917638,-0.094418746,0.7572,1.1252,2.6725,3.4533,4.5654,4.8796,0.25332,0.24778,0.24756,0.25138,0.25142
0.598612471,0.346423036,0.035554199,0.210279677,0.500462738,0.010168409,0.617403854,0.460645411,0.286454022,0.321225909,0.681174422,0.305357521,0.184147926,0.799942483,0.540779943,0.495084129,0.358485895,0.131087286,0.535273651,0.617162732,0.85055392,0.166314998,0.83349033,0.082217262,0.725001802,0.768762009,0.400586636,0.749586191,0.904598059,0.513247646,0.18586863,0.690570244,0.614319155,0.631249143,0.620833437,0.980366235,0.359250336,0.652110212,0.475648724,0.008000992,0.020215416,3.1402,0.00027876,0.00033403,0.027288263,0.089875589,0.141414042,0.118070377,-0.052339888,-0.058158562,-0.058242055,-0.059111864,-0.063362044,-0.068520641,-0.050819083,-0.048982694,-0.050052144,-0.05193678,-0.053488081,-0.056686451,0.6727,1.1019,2.7915,2.9477,4.9553,5.1859,0.2616,0.26214,0.25254,0.24678,0.24786
0.958308368,0.193888354,0.015642808,0.816402568,0.681251023,0.758415423,0.202159389,0.125928633,0.296785761,0.90036228,0.875267217,0.429570502,0.916870386,0.841600462,0.70103765,0.853363466,0.491062209,0.615633458,0.689457024,0.372365588,0.294772337,0.872672017,0.986083455,0.939867881,0.436962536,0.491326302,0.010698053,0.995934513,0.287255427,0.203076964,0.670509733,0.680145213,0.139483567,0.042371019,0.418874583,0.757102049,0.826188046,0.978831927,0.444600676,0.20212902,0.020205169,3.4659,0.00027565,0.00034365,0.024910621,0.095051428,0.137186806,0.102459137,-0.08572714,-0.093034358,-0.094756091,-0.095291106,-0.100783756,-0.109746422,-0.055795768,-0.053373215,-0.054338808,-0.054334824,-0.059076522,-0.061137513,0.7485,1.1244,2.6941,3.5306,4.6069,4.7882,0.2456,0.24896,0.24904,0.25024,0.2505
0.179939531,0.551322715,0.194565676,0.769887731,0.646496999,0.217463876,0.399835505,0.584116277,0.114142618,0.579045792,0.860812738,0.808616447,0.23287722,0.966663342,0.264092175,0.47932703,0.338536946,0.740548367,0.825941255,0.521582928,0.141820696,0.007371732,0.472032553,0.049190529,0.068633049,0.461252599,0.921783528,0.832926639,0.17261294,0.904993264,0.093597328,0.10010031,0.19367016,0.047042627,0.087088128,0.219511163,0.047126313,0.67825697,0.422999409,0.38830414,0.019837012,3.6896,0.00030823,0.00036269,0.0265106,0.099845616,0.175098043,0.155834645,-0.102628284,-0.109454505,-0.11006121,-0.11215108,-0.117427099,-0.120025327,-0.05475585,-0.042755355,-0.04293672,-0.044783595,-0.044063906,-0.042157552,0.7695,1.1247,2.5327,3.2497,4.402,4.7315,0.2564,0.24172,0.2416,0.24862,0.2486
0.598004433,0.346423036,0.035554199,0.219316567,0.704283671,0.803795726,0.73138205,0.84379639,0.216551758,0.339536669,0.714735671,0.694597299,0.240633075,0.569442835,0.717304841,0.492119205,0.356442581,0.131087286,0.537682551,0.617162732,0.85055392,0.169268679,0.631115583,0.082217262,0.854530227,0.768762009,0.510618801,0.7447135,0.904598059,0.345562181,0.053416562,0.690570244,0.61961526,0.566493602,0.69153875,0.863922812,0.359250336,0.628658602,0.473653073,0.523064996,0.019722903,2.9835,0.00027139,0.00032986,0.024879707,0.102392166,0.15726567,0.096983056,-0.038833654,-0.029458264,-0.029577326,-0.030672439,-0.03141171,-0.032930999,-0.032386038,-0.029018757,-0.029462189,-0.029584066,-0.030546409,-0.03435856,0.6933,1.1054,2.7547,2.9948,4.944,5.1502,0.25844,0.2589,0.25466,0.2489,0.24996
0.480500291,0.647627718,0.818435329,0.633648012,0.784747964,0.906694988,0.415678125,0.568338522,0.400736012,0.032391168,0.244192038,0.981143173,0.886473646,0.456326186,0.665604449,0.639715056,0.238393892,0.34415454,0.108167839,0.748746987,0.191448122,0.830810513,0.141058007,0.539946089,0.088900465,0.955696814,0.492086349,0.017067101,0.888792978,0.043537517,0.824885562,0.81063712,0.135924857,0.043271367,0.848699206,0.896387333,0.072260069,0.663811509,0.113339885,0.376628586,0.019610729,2.5013,0.00040225,0.00035884,0.01802501,0.103756402,0.129548487,0.098584818,-0.045497583,-0.041556671,-0.041986994,-0.041975666,-0.0427883,-0.04583254,-0.045085472,-0.040889462,-0.039595324,-0.0397594,-0.060824909,-0.072082877,0.7086,1.1135,2.7439,3.4196,4.7314,5.2526,0.24764,0.26632,0.26634,0.25294,0.25276
0.927086177,0.228385576,0.763202994,0.776479051,0.419911062,0.053717714,0.410576226,0.51553351,0.297476361,0.689714623,0.852838277,0.65588748,0.209925082,0.44850177,0.485009405,0.987602023,0.374424003,0.796703773,0.020521376,0.564627433,0.288267856,0.279468235,0.600051528,0.728928155,0.049122828,0.890001628,0.656074438,0.180025319,0.969923204,0.539001889,0.326178128,0.245594371,0.212054151,0.771466373,0.528359216,0.875054264,0.798712512,0.747505947,0.612013113,0.329680972,0.019351105,3.1087,0.00028314,0.00034297,0.027267654,0.096056251,0.137898879,0.120370133,-0.120620214,-0.133938382,-0.13553051,-0.139645214,-0.150516005,-0.161052062,-0.049179322,-0.046858376,-0.047851231,-0.048519309,-0.050601283,-0.054208275,0.6158,1.1038,2.896,3.1695,4.8433,5.1417,0.24956,0.26008,0.26076,0.24286,0.2445
0.598004433,0.346423036,0.035554199,0.407172615,0.55214897,0.019287825,0.289269731,0.917548973,0.234316129,0.287040867,0.680995604,0.98895411,0.09815189,0.355156812,0.716972874,0.485861946,0.356442581,0.131087286,0.537682551,0.617162732,0.85055392,0.166314998,0.83349033,0.082217262,0.854530227,0.768762009,0.400586636,0.7447135,0.904598059,0.34530854,0.053416562,0.690570244,0.61961526,0.565869201,0.731972852,0.980366235,0.359250336,0.652110212,0.475648724,0.523064996,0.019323685,3.002,0.00027977,0.00034038,0.025917736,0.102365896,0.155705721,0.104563005,-0.09772456,-0.099822697,-0.101450609,-0.104956537,-0.109863153,-0.112369673,-0.019098109,-0.015400718,-0.014313899,-0.008707884,-0.011071872,-0.014781798,0.6805,1.103,2.7678,2.963,4.9827,5.1997,0.26126,0.26196,0.2543,0.24828,0.24936
0.742823,0.513723205,0.058175275,0.45107276,0.72397281,0.593542789,0.632655697,0.803245068,0.334782621,0.128449104,0.520098069,0.548740596,0.669235326,0.244518399,0.30304246,0.061573559,0.216564812,0.462888947,0.684597759,0.402714104,0.253133057,0.584225671,0.15687175,0.234071295,0.546103263,0.160467733,0.776406339,0.961387395,0.214044916,0.099992548,0.26170056,0.277386759,0.387061361,0.154424111,0.933780508,0.860449366,0.023265801,0.650162544,0.80502129,0.500548752,0.019070773,3.2183,0.00029914,0.00034671,0.023871906,0.097692508,0.138679199,0.133745028,-0.056244586,-0.052178551,-0.052873273,-0.055004991,-0.056977372,-0.059438479,-0.026844606,-0.03271665,-0.03257459,-0.031432242,-0.033997374,-0.040064418,0.7563,1.124,2.6569,3.236,4.6386,4.8379,0.2492,0.2489,0.2482,0.2488,0.24906
0.59379269,0.408605891,0.035554199,0.835705188,0.45900557,0.007482847,0.926054804,0.968806698,0.234341644,0.268403901,0.678362751,0.996105505,0.291872831,0.65466894,0.250466852,0.495084129,0.970970861,0.131087286,0.402214551,0.875644081,0.843756227,0.166923082,0.83349033,0.119220078,0.854530227,0.776886404,0.931888219,0.7447135,0.920980514,0.481052018,0.053416562,0.690570244,0.61961526,0.141789549,0.741841986,0.357121841,0.359250336,0.744014102,0.683003726,0.523064996,0.018986335,2.7248,0.00036217,0.00039183,0.021641965,0.099707879,0.159297196,0.157093451,-0.123426545,-0.133782951,-0.135621955,-0.139641909,-0.149242969,-0.152844558,-0.030026065,-0.021844031,-0.019728498,-0.017371547,-0.028831604,-0.029926938,0.7147,1.1093,2.6204,2.872,4.9615,5.2325,0.26258,0.2635,0.2548,0.2573,0.25658
0.179721396,0.346423036,0.035554199,0.925823967,0.929250292,0.153605714,0.494053196,0.469098932,0.23974711,0.19197814,0.720739406,0.387684476,0.708137798,0.551948986,0.432591448,0.495084129,0.356442581,0.533635842,0.091379247,0.584139577,0.85055392,0.166275834,0.835016353,0.082217262,0.866502397,0.77025433,0.853257614,0.938895851,0.904598059,0.338140276,0.530232821,0.690570244,0.61961526,0.091805334,0.601746385,0.665594289,0.030214908,0.652110212,0.473620012,0.520892136,0.018980113,2.9707,0.00028072,0.00033709,0.025092671,0.102341345,0.155219238,0.123851348,-0.071716946,-0.074688605,-0.074585432,-0.074412725,-0.078678322,-0.079306632,-0.025200865,-0.023370659,-0.023380674,-0.023632084,-0.024797236,-0.02683381,0.6475,1.107,2.6492,2.9746,5.0809,5.2978,0.26104,0.26172,0.25424,0.2531,0.25282
